,Idade,Demissão,Viagem de negócios,Diárias recebidas,Departamento,Distância de Casa,Escolaridade,Área de Formação,Número de contratos de trabalho na empresa,ID Funcionário,Nível de Satisfação com o ambiente de trabalho,Gênero,Salário por hora,Nível de envolvimento com o trabalho,Nível hierárquico,Cargo,Satisfação com o trabalho,Estado civil,Renda mensal,Salário Mensal,qtde de empresas que já trabalhou,Maior de idade,Faz hora extra,percentual de aumento de salário,score de performance,Satisfação nas relações Não trabalho,Jornada padrão de trabalho,opção de remaunração variável em ações,Total de anos trabalhados,Qtde de treinamentos realizados no último ano,Equilíbrio vida trabalho,Total de anos trabalhados na empresa,Anos trabalhados na função atual,Anos desde a última promoção,Anos trabalhando com o atual gestor
825,42,Não,Viaja raramente,1059,Pesquisa e Desenvolvimento,9,2,Outras,1,1595,4,Masculino,93,2,5,Gerente,4,Solteiro,19613,26362,8,Sim,Não,22,4,4,80,0,24,2,3,1,0,0,1
826,35,Não,Viaja raramente,750,Pesquisa e Desenvolvimento,28,3,Ciências Humanas,1,1596,2,Masculino,46,4,2,Técnico de Laboratório,3,Casado,3407,25348,1,Sim,Não,17,3,4,80,2,10,3,2,10,9,6,8
827,34,Não,Viaja frequentemente,653,Pesquisa e Desenvolvimento,10,4,EnsiNão técnico,1,1597,4,Masculino,92,2,2,Reprentante de saúde,3,Casado,5063,15332,1,Sim,Não,14,3,2,80,1,8,3,2,8,2,7,7
828,40,Não,Viaja raramente,118,Vendas,14,2,Ciências Humanas,1,1598,4,Feminino,84,3,2,Executivo de vendas,1,Casado,4639,11262,1,Sim,Não,15,3,3,80,1,5,2,3,5,4,1,2
829,43,Não,Viaja raramente,990,Pesquisa e Desenvolvimento,27,3,EnsiNão técnico,1,1599,4,Masculino,87,4,1,Técnico de Laboratório,2,Divorciado,4876,5855,5,Sim,Não,12,3,3,80,1,8,0,3,6,4,0,2
830,35,Não,Viaja raramente,1349,Pesquisa e Desenvolvimento,7,2,Ciências Humanas,1,1601,3,Masculino,63,2,1,Técnico de Laboratório,4,Casado,2690,7713,1,Sim,Não,18,3,4,80,1,1,5,2,1,0,0,1
831,46,Não,Viaja raramente,563,Vendas,1,4,Ciências Humanas,1,1602,4,Masculino,56,4,4,Gerente,1,Solteiro,17567,3156,1,Sim,Não,15,3,2,80,0,27,5,1,26,0,0,12
832,50,Não,Viaja frequentemente,1234,Pesquisa e Desenvolvimento,20,5,Ciências Médicas,1,1606,2,Masculino,41,3,4,Reprentante de saúde,3,Casado,11245,20689,2,Sim,Sim,15,3,3,80,1,32,3,3,30,8,12,13
833,32,Não,Viaja raramente,634,Pesquisa e Desenvolvimento,5,4,Outras,1,1607,2,Feminino,35,4,1,Pesquisador cientista,4,Casado,3312,18783,3,Sim,Não,17,3,4,80,2,6,3,3,3,2,0,2
834,44,Não,Viaja raramente,1313,Pesquisa e Desenvolvimento,7,3,Ciências Médicas,1,1608,2,Feminino,31,3,5,Diretor de pesquisa,4,Divorciado,19049,3549,0,Sim,Sim,14,3,4,80,1,23,4,2,22,7,1,10
835,45,Não,Viaja raramente,1015,Pesquisa e Desenvolvimento,5,5,Ciências Médicas,1,1611,3,Feminino,50,1,2,Técnico de Laboratório,1,Solteiro,5769,23447,1,Sim,Sim,14,3,1,80,0,10,3,3,10,7,1,4
836,45,Não,Não Viaja,336,Vendas,26,3,Marketing,1,1612,1,Masculino,52,2,2,Executivo de vendas,1,Casado,4385,24162,1,Sim,Não,15,3,1,80,1,10,2,3,10,7,4,5
837,31,Não,Viaja frequentemente,715,Vendas,2,4,Outras,1,1613,4,Masculino,54,3,2,Executivo de vendas,1,Solteiro,5332,21602,7,Sim,Não,13,3,4,80,0,10,3,3,5,2,0,3
838,36,Não,Viaja raramente,559,Pesquisa e Desenvolvimento,12,4,Ciências Humanas,1,1614,3,Feminino,76,3,2,Diretor de manufatura,3,Casado,4663,12421,9,Sim,Sim,12,3,2,80,2,7,2,3,3,2,1,1
839,34,Não,Viaja frequentemente,426,Pesquisa e Desenvolvimento,10,4,Ciências Humanas,1,1615,3,Masculino,42,4,2,Diretor de manufatura,4,Divorciado,4724,17000,1,Sim,Não,13,3,1,80,1,9,3,3,9,7,7,2
840,49,Não,Viaja raramente,722,Pesquisa e Desenvolvimento,25,4,Ciências Humanas,1,1617,3,Feminino,84,3,1,Técnico de Laboratório,1,Casado,3211,22102,1,Sim,Não,14,3,4,80,1,10,3,2,9,6,1,4
841,39,Não,Viaja raramente,1387,Pesquisa e Desenvolvimento,10,5,Ciências Médicas,1,1618,2,Masculino,76,3,2,Diretor de manufatura,1,Casado,5377,3835,2,Sim,Não,13,3,4,80,3,10,3,3,7,7,7,7
842,35,Não,Viaja raramente,819,Pesquisa e Desenvolvimento,18,5,Ciências Humanas,1,1621,2,Masculino,48,4,2,Pesquisador cientista,1,Casado,5208,26312,1,Sim,Não,11,3,4,80,0,16,2,3,16,15,1,10
843,47,Não,Viaja raramente,1176,Recursos HumaNãos,26,4,Ciências Humanas,1,1625,4,Feminino,98,3,5,Gerente,3,Casado,19658,5220,3,Sim,Não,11,3,3,80,1,27,2,3,5,2,1,0
844,39,Não,Viaja raramente,170,Pesquisa e Desenvolvimento,3,2,Ciências Médicas,1,1627,3,Masculino,76,2,2,Técnico de Laboratório,3,Divorciado,3069,10302,0,Sim,Não,15,3,4,80,1,11,3,3,10,8,0,7
845,40,Não,Viaja raramente,884,Pesquisa e Desenvolvimento,15,3,Ciências Humanas,1,1628,1,Feminino,80,2,3,Diretor de manufatura,3,Casado,10435,25800,1,Sim,Não,13,3,4,80,2,18,2,3,18,15,14,12
846,35,Não,Não Viaja,208,Pesquisa e Desenvolvimento,8,4,Ciências Humanas,1,1630,3,Feminino,52,3,2,Reprentante de saúde,3,Casado,4148,12250,1,Sim,Não,12,3,4,80,1,15,5,3,14,11,2,9
847,37,Não,Viaja raramente,671,Pesquisa e Desenvolvimento,19,3,Ciências Humanas,1,1631,3,Masculino,85,3,2,Diretor de manufatura,3,Casado,5768,26493,3,Sim,Não,17,3,1,80,3,9,2,2,4,3,0,2
848,39,Não,Viaja frequentemente,711,Pesquisa e Desenvolvimento,4,3,Ciências Médicas,1,1633,1,Feminino,81,3,2,Diretor de manufatura,3,Solteiro,5042,3140,0,Sim,Não,13,3,4,80,0,10,2,1,9,2,3,8
849,45,Não,Viaja raramente,1329,Pesquisa e Desenvolvimento,2,2,Outras,1,1635,4,Feminino,59,2,2,Diretor de manufatura,4,Divorciado,5770,5388,1,Sim,Não,19,3,1,80,2,10,3,3,10,7,3,9
850,38,Não,Viaja raramente,397,Pesquisa e Desenvolvimento,2,2,Ciências Médicas,1,1638,4,Feminino,54,2,3,Diretor de manufatura,3,Casado,7756,14199,3,Sim,Sim,19,3,4,80,1,10,6,4,5,4,0,2
851,35,Sim,Viaja raramente,737,Vendas,10,3,Ciências Médicas,1,1639,4,Masculino,55,2,3,Executivo de vendas,1,Casado,10306,21530,9,Sim,Não,17,3,3,80,0,15,3,3,13,12,6,0
852,37,Não,Viaja raramente,1470,Pesquisa e Desenvolvimento,10,3,Ciências Médicas,1,1640,2,Feminino,71,3,1,Pesquisador cientista,2,Casado,3936,9953,1,Sim,Não,11,3,1,80,1,8,2,1,8,4,7,7
853,40,Não,Viaja raramente,448,Pesquisa e Desenvolvimento,16,3,Ciências Humanas,1,1641,3,Feminino,84,3,3,Diretor de manufatura,4,Solteiro,7945,19948,6,Sim,Sim,15,3,4,80,0,18,2,2,4,2,3,3
854,44,Não,Viaja frequentemente,602,Recursos HumaNãos,1,5,Recursos HumaNãos,1,1642,1,Masculino,37,3,2,Recursos HumaNãos,4,Casado,5743,10503,4,Sim,Sim,11,3,3,80,0,14,3,3,10,7,0,2
855,48,Não,Viaja frequentemente,365,Pesquisa e Desenvolvimento,4,5,Ciências Médicas,1,1644,3,Masculino,89,2,4,Gerente,4,Casado,15202,5602,2,Sim,Não,25,4,2,80,1,23,3,3,2,2,2,2
856,35,Sim,Viaja raramente,763,Vendas,15,2,Ciências Médicas,1,1645,1,Masculino,59,1,2,Executivo de vendas,4,Divorciado,5440,22098,6,Sim,Sim,14,3,4,80,2,7,2,2,2,2,2,2
857,40,Sim,Viaja raramente,1329,Pesquisa e Desenvolvimento,7,3,Ciências Humanas,1,1649,1,Masculino,73,3,1,Técnico de Laboratório,1,Solteiro,2166,3339,3,Sim,Sim,14,3,2,80,0,10,3,1,4,2,0,3
858,36,Não,Viaja raramente,711,Pesquisa e Desenvolvimento,5,4,Ciências Humanas,1,1651,2,Feminino,42,3,3,Reprentante de saúde,1,Casado,8008,22792,4,Sim,Não,12,3,3,80,2,9,6,3,3,2,0,2
859,39,Não,Viaja raramente,492,Pesquisa e Desenvolvimento,12,3,Ciências Médicas,1,1654,4,Masculino,66,3,2,Diretor de manufatura,2,Casado,5295,7693,4,Sim,Não,21,4,3,80,0,7,3,3,5,4,1,0
860,49,Não,Viaja raramente,301,Pesquisa e Desenvolvimento,22,4,Outras,1,1655,1,Feminino,72,3,4,Diretor de pesquisa,2,Casado,16413,3498,3,Sim,Não,16,3,2,80,2,27,2,3,4,2,1,2
861,50,Não,Viaja raramente,813,Pesquisa e Desenvolvimento,17,5,Ciências Humanas,1,1656,4,Feminino,50,2,3,Diretor de pesquisa,1,Divorciado,13269,21981,5,Sim,Não,15,3,3,80,3,19,3,3,14,11,1,11
862,34,Não,Viaja raramente,1130,Pesquisa e Desenvolvimento,3,3,Ciências Humanas,1,1658,4,Feminino,66,3,2,Pesquisador cientista,2,Divorciado,5433,19332,1,Sim,Não,12,3,3,80,1,11,2,3,11,8,7,9
863,36,Não,Viaja raramente,311,Pesquisa e Desenvolvimento,7,3,Ciências Humanas,1,1659,1,Masculino,77,3,1,Técnico de Laboratório,2,Solteiro,2013,10950,2,Sim,Não,11,3,3,80,0,15,4,3,4,3,1,3
864,49,Não,Viaja raramente,465,Pesquisa e Desenvolvimento,6,1,Ciências Humanas,1,1661,3,Feminino,41,2,4,Reprentante de saúde,3,Casado,13966,11652,2,Sim,Sim,19,3,2,80,1,30,3,3,15,11,2,12
865,36,Não,Não Viaja,894,Pesquisa e Desenvolvimento,1,4,Ciências Médicas,1,1662,4,Feminino,33,2,2,Diretor de manufatura,3,Casado,4374,15411,0,Sim,Não,15,3,3,80,0,4,6,3,3,2,1,2
866,36,Não,Viaja raramente,1040,Pesquisa e Desenvolvimento,3,2,Ciências Humanas,1,1664,4,Masculino,79,4,2,Reprentante de saúde,1,Divorciado,6842,26308,6,Sim,Não,20,4,1,80,1,13,3,3,5,4,0,4
867,54,Não,Viaja raramente,584,Pesquisa e Desenvolvimento,22,5,Ciências Médicas,1,1665,2,Feminino,91,3,4,Gerente,3,Casado,17426,18685,3,Sim,Não,25,4,3,80,1,36,6,3,10,8,4,7
868,43,Não,Viaja raramente,1291,Pesquisa e Desenvolvimento,15,2,Ciências Humanas,1,1666,3,Masculino,65,2,4,Diretor de pesquisa,3,Casado,17603,3525,1,Sim,Não,24,4,1,80,1,14,3,3,14,10,6,11
869,35,Sim,Viaja frequentemente,880,Vendas,12,4,Outras,1,1667,4,Masculino,36,3,2,Executivo de vendas,4,Solteiro,4581,10414,3,Sim,Sim,24,4,1,80,0,13,2,4,11,9,6,7
870,38,Não,Viaja frequentemente,1189,Pesquisa e Desenvolvimento,1,3,Ciências Humanas,1,1668,4,Masculino,90,3,2,Pesquisador cientista,4,Casado,4735,9867,7,Sim,Não,15,3,4,80,2,19,4,4,13,11,2,9
871,33,Não,Viaja raramente,392,Vendas,2,4,Ciências Médicas,1,1670,4,Masculino,93,3,2,Executivo de vendas,4,Divorciado,5505,3921,1,Sim,Não,14,3,3,80,2,6,5,3,6,2,0,4
872,32,Não,Viaja raramente,977,Pesquisa e Desenvolvimento,2,3,Ciências Médicas,1,1671,4,Masculino,45,3,2,Pesquisador cientista,2,Divorciado,5470,25518,0,Sim,Não,13,3,3,80,2,10,4,2,9,5,1,6
873,31,Não,Viaja raramente,1112,Vendas,5,4,Ciências Humanas,1,1673,1,Feminino,67,3,2,Executivo de vendas,4,Casado,5476,22589,1,Sim,Não,11,3,1,80,2,10,2,3,10,0,0,2
874,49,Não,Viaja raramente,464,Pesquisa e Desenvolvimento,16,3,Ciências Médicas,1,1674,4,Feminino,74,3,1,Técnico de Laboratório,1,Divorciado,2587,24941,4,Sim,Sim,16,3,2,80,1,17,2,2,2,2,2,2
875,38,Não,Viaja frequentemente,148,Pesquisa e Desenvolvimento,2,3,Ciências Médicas,1,1675,4,Feminino,42,2,1,Técnico de Laboratório,2,Solteiro,2440,23826,1,Sim,Não,22,4,2,80,0,4,3,3,4,3,3,3
876,47,Não,Viaja raramente,1225,Vendas,2,4,Ciências Humanas,1,1676,2,Feminino,47,4,4,Gerente,2,Divorciado,15972,21086,6,Sim,Não,14,3,3,80,3,29,2,3,3,2,1,2
877,49,Não,Viaja raramente,809,Pesquisa e Desenvolvimento,1,3,Ciências Humanas,1,1677,3,Masculino,36,3,4,Gerente,3,Solteiro,15379,22384,4,Sim,Não,14,3,1,80,0,23,2,3,8,7,0,0
878,41,Não,Viaja raramente,1206,Vendas,23,2,Ciências Humanas,1,1678,4,Masculino,80,3,3,Executivo de vendas,3,Solteiro,7082,11591,3,Sim,Sim,16,3,4,80,0,21,2,3,2,0,0,2
879,33,Não,Não Viaja,530,Vendas,16,3,Ciências Humanas,1,1681,3,Feminino,36,3,2,Executivo de vendas,4,Divorciado,5368,16130,1,Sim,Sim,25,4,3,80,1,7,2,3,6,5,1,2
880,36,Não,Viaja raramente,1351,Pesquisa e Desenvolvimento,26,4,Ciências Humanas,1,1682,1,Masculino,80,3,2,Reprentante de saúde,3,Casado,5347,7419,6,Sim,Não,14,3,2,80,2,10,2,2,3,2,0,2
881,44,Não,Viaja raramente,528,Recursos HumaNãos,1,3,Ciências Humanas,1,1683,3,Feminino,44,3,1,Recursos HumaNãos,4,Divorciado,3195,4167,4,Sim,Sim,18,3,1,80,3,8,2,3,2,2,2,2
882,38,Não,Viaja raramente,1495,Pesquisa e Desenvolvimento,4,2,Ciências Médicas,1,1687,4,Feminino,87,3,1,Técnico de Laboratório,3,Casado,3306,26176,7,Sim,Não,19,3,4,80,1,7,5,2,0,0,0,0
883,53,Não,Viaja raramente,1395,Pesquisa e Desenvolvimento,24,4,Ciências Médicas,1,1689,2,Masculino,48,4,3,Reprentante de saúde,4,Casado,7005,3458,3,Sim,Não,15,3,3,80,0,11,2,3,4,3,1,2
884,48,Sim,Viaja frequentemente,708,Vendas,7,2,Ciências Médicas,1,1691,4,Feminino,95,3,1,Representante de vendas,3,Casado,2655,11740,2,Sim,Sim,11,3,3,80,2,19,3,3,9,7,7,7
885,32,Sim,Viaja raramente,1259,Pesquisa e Desenvolvimento,2,4,Ciências Humanas,1,1692,4,Masculino,95,3,1,Técnico de Laboratório,2,Solteiro,1393,24852,1,Sim,Não,12,3,1,80,0,1,2,3,1,0,0,0
886,55,Não,Viaja raramente,1441,Pesquisa e Desenvolvimento,22,3,EnsiNão técnico,1,1694,1,Masculino,94,2,1,Pesquisador cientista,2,Divorciado,3537,23737,5,Sim,Não,12,3,4,80,1,8,1,3,4,2,1,2
887,34,Não,Viaja raramente,1157,Pesquisa e Desenvolvimento,5,2,Ciências Médicas,1,1696,2,Masculino,57,2,2,Técnico de Laboratório,4,Casado,3986,11912,1,Sim,Não,14,3,3,80,1,15,3,4,15,10,4,13
888,60,Não,Viaja raramente,370,Pesquisa e Desenvolvimento,1,4,Ciências Médicas,1,1697,3,Masculino,92,1,3,Reprentante de saúde,4,Divorciado,10883,20467,3,Sim,Não,20,4,3,80,1,19,2,4,1,0,0,0
889,33,Não,Viaja raramente,267,Pesquisa e Desenvolvimento,21,3,Ciências Médicas,1,1698,2,Masculino,79,4,1,Técnico de Laboratório,2,Casado,2028,13637,1,Sim,Não,18,3,4,80,3,14,6,3,14,11,2,13
890,37,Não,Viaja frequentemente,1278,Vendas,1,4,Ciências Médicas,1,1700,3,Masculino,31,1,2,Executivo de vendas,4,Divorciado,9525,7677,1,Sim,Não,14,3,3,80,2,6,2,2,6,3,1,3
891,34,Não,Viaja raramente,678,Pesquisa e Desenvolvimento,19,3,Ciências Humanas,1,1701,2,Feminino,35,2,1,Pesquisador cientista,4,Casado,2929,20338,1,Sim,Não,12,3,2,80,0,10,3,3,10,9,8,7
892,44,Não,Viaja raramente,921,Pesquisa e Desenvolvimento,2,3,Ciências Humanas,1,1703,3,Feminino,96,4,3,Reprentante de saúde,4,Casado,7879,14810,1,Sim,Sim,19,3,2,80,1,9,2,3,8,7,6,7
893,35,Não,Viaja frequentemente,146,Pesquisa e Desenvolvimento,2,4,Ciências Médicas,1,1704,1,Masculino,79,2,1,Pesquisador cientista,4,Solteiro,4930,13970,0,Sim,Sim,14,3,3,80,0,6,2,4,5,4,1,4
894,43,Não,Viaja raramente,1179,Vendas,2,3,Ciências Médicas,1,1706,4,Masculino,73,3,2,Executivo de vendas,4,Casado,7847,6069,1,Sim,Sim,17,3,1,80,1,10,3,3,10,9,8,8
895,41,Não,Viaja raramente,918,Vendas,6,3,Marketing,1,1708,4,Masculino,35,3,3,Executivo de vendas,3,Solteiro,9241,15869,1,Sim,Não,12,3,2,80,0,10,3,3,10,8,8,7
896,36,Não,Viaja raramente,530,Vendas,2,4,Ciências Humanas,1,1710,3,Feminino,51,3,2,Representante de vendas,4,Solteiro,4502,7439,3,Sim,Não,15,3,3,80,0,17,2,2,13,7,6,7
897,45,Não,Não Viaja,1238,Pesquisa e Desenvolvimento,1,1,Ciências Humanas,1,1712,3,Masculino,74,2,3,Reprentante de saúde,3,Casado,10748,3395,3,Sim,Não,23,4,4,80,1,25,3,2,23,15,14,4
898,47,Sim,Viaja frequentemente,1093,Vendas,9,3,Ciências Humanas,1,1716,3,Masculino,82,1,4,Executivo de vendas,3,Casado,12936,24164,7,Sim,Não,11,3,3,80,0,25,3,1,23,5,14,10
899,45,Não,Viaja raramente,1005,Pesquisa e Desenvolvimento,28,2,EnsiNão técnico,1,1719,4,Feminino,48,2,4,Diretor de pesquisa,2,Solteiro,16704,17119,1,Sim,Não,11,3,3,80,0,21,2,3,21,6,8,6
900,32,Não,Viaja frequentemente,585,Pesquisa e Desenvolvimento,10,3,Ciências Humanas,1,1720,1,Masculino,56,3,1,Pesquisador cientista,3,Casado,3433,17360,6,Sim,Não,13,3,1,80,1,10,3,2,5,2,1,3
901,31,Não,Viaja raramente,741,Pesquisa e Desenvolvimento,2,4,Ciências Humanas,1,1721,2,Masculino,69,3,1,Técnico de Laboratório,3,Casado,3477,18103,1,Sim,Não,14,3,4,80,1,6,2,4,5,2,0,3
902,41,Não,Não Viaja,552,Recursos HumaNãos,4,3,Recursos HumaNãos,1,1722,3,Masculino,60,1,2,Recursos HumaNãos,2,Casado,6430,20794,6,Sim,Não,19,3,2,80,1,10,4,3,3,2,1,2
903,40,Não,Viaja raramente,369,Pesquisa e Desenvolvimento,8,2,Ciências Humanas,1,1724,2,Feminino,92,3,2,Diretor de manufatura,1,Casado,6516,5041,2,Sim,Sim,16,3,2,80,1,18,3,3,1,0,0,0
904,46,Não,Viaja raramente,717,Pesquisa e Desenvolvimento,13,4,Ciências Humanas,1,1727,3,Masculino,34,3,2,Reprentante de saúde,2,Solteiro,5562,9697,6,Sim,Não,14,3,4,80,0,19,3,3,10,7,0,9
905,35,Não,Viaja raramente,1370,Pesquisa e Desenvolvimento,27,4,Ciências Humanas,1,1728,4,Masculino,49,3,2,Diretor de manufatura,3,Casado,6883,5151,2,Sim,Não,16,3,2,80,1,17,3,3,7,7,0,7
906,47,Não,Não Viaja,543,Vendas,2,4,Marketing,1,1731,3,Masculino,87,3,2,Executivo de vendas,2,Casado,4978,3536,7,Sim,Não,11,3,4,80,1,4,3,1,1,0,0,0
907,46,Não,Viaja raramente,1277,Vendas,2,3,Ciências Humanas,1,1732,3,Masculino,74,3,3,Executivo de vendas,4,Divorciado,10368,5596,4,Sim,Sim,12,3,2,80,1,13,5,2,10,6,0,3
908,36,Sim,Viaja raramente,1456,Vendas,13,5,Marketing,1,1733,2,Masculino,96,2,2,Executivo de vendas,1,Divorciado,6134,8658,5,Sim,Sim,13,3,2,80,3,16,3,3,2,2,2,2
909,32,Sim,Viaja raramente,964,Vendas,1,2,Ciências Humanas,1,1734,1,Masculino,34,1,2,Executivo de vendas,2,Solteiro,6735,12147,6,Sim,Não,15,3,2,80,0,10,2,3,0,0,0,0
910,31,Não,Viaja frequentemente,163,Pesquisa e Desenvolvimento,24,1,EnsiNão técnico,1,1736,4,Feminino,30,3,2,Diretor de manufatura,4,Solteiro,5238,6670,2,Sim,Não,20,4,4,80,0,9,3,2,5,4,1,4
911,39,Não,Não Viaja,792,Pesquisa e Desenvolvimento,1,3,Ciências Humanas,1,1737,4,Masculino,77,3,2,Técnico de Laboratório,4,Casado,6472,8989,1,Sim,Sim,15,3,4,80,1,9,2,3,9,8,5,8
912,32,Não,Viaja raramente,371,Vendas,19,3,Ciências Humanas,1,1739,4,Masculino,80,1,3,Executivo de vendas,3,Casado,9610,3840,3,Sim,Não,13,3,3,80,1,10,2,1,4,3,0,2
913,40,Não,Viaja raramente,611,Vendas,7,4,Ciências Médicas,1,1740,2,Masculino,88,3,5,Gerente,2,Solteiro,19833,4349,1,Sim,Não,14,3,2,80,0,21,3,2,21,8,12,8
914,45,Não,Viaja raramente,176,Recursos HumaNãos,4,3,Ciências Humanas,1,1744,3,Feminino,56,1,3,Recursos HumaNãos,3,Casado,9756,6595,4,Sim,Não,21,4,3,80,2,9,2,4,5,0,0,3
915,31,Não,Viaja raramente,1003,Vendas,5,3,EnsiNão técnico,1,1749,1,Masculino,51,3,2,Executivo de vendas,3,Casado,8346,20943,1,Sim,Não,19,3,3,80,1,6,3,3,5,2,0,2
916,34,Não,Viaja raramente,181,Pesquisa e Desenvolvimento,2,4,Ciências Médicas,1,1755,4,Masculino,97,4,1,Pesquisador cientista,4,Casado,2932,5586,0,Sim,Sim,14,3,1,80,3,6,3,3,5,0,1,2
917,33,Não,Não Viaja,1283,Vendas,2,3,Marketing,1,1756,4,Feminino,62,3,2,Executivo de vendas,2,Solteiro,5147,10697,8,Sim,Não,15,3,4,80,0,13,2,2,11,7,1,7
918,49,Não,Viaja raramente,1313,Vendas,11,4,Marketing,1,1757,4,Feminino,80,3,2,Executivo de vendas,4,Solteiro,4507,8191,3,Sim,Não,12,3,3,80,0,8,1,4,5,1,0,4
919,33,Sim,Viaja raramente,211,Vendas,16,3,Ciências Humanas,1,1758,1,Feminino,74,3,3,Executivo de vendas,1,Solteiro,8564,10092,2,Sim,Sim,20,4,3,80,0,11,2,2,0,0,0,0
920,38,Não,Viaja frequentemente,594,Pesquisa e Desenvolvimento,2,2,Ciências Médicas,1,1760,3,Feminino,75,2,1,Técnico de Laboratório,2,Casado,2468,15963,4,Sim,Não,14,3,2,80,1,9,4,2,6,1,0,5
921,31,Sim,Viaja raramente,1079,Vendas,16,4,Marketing,1,1761,1,Masculino,70,3,3,Executivo de vendas,3,Casado,8161,19002,2,Sim,Não,13,3,1,80,3,10,2,3,1,0,0,0
922,32,Não,Não Viaja,953,Pesquisa e Desenvolvimento,5,4,EnsiNão técnico,1,1764,2,Masculino,65,3,1,Pesquisador cientista,2,Solteiro,2718,17674,2,Sim,Não,14,3,2,80,0,12,3,3,7,7,0,7
923,38,Não,Viaja raramente,833,Pesquisa e Desenvolvimento,18,3,Ciências Médicas,1,1766,2,Masculino,60,1,2,Reprentante de saúde,4,Casado,5811,24539,3,Sim,Sim,16,3,3,80,1,15,2,3,1,0,1,0
924,43,Sim,Viaja frequentemente,807,Pesquisa e Desenvolvimento,17,3,EnsiNão técnico,1,1767,3,Masculino,38,2,1,Pesquisador cientista,3,Casado,2437,15587,9,Sim,Sim,16,3,4,80,1,6,4,3,1,0,0,0
925,42,Não,Viaja raramente,855,Pesquisa e Desenvolvimento,12,3,Ciências Médicas,1,1768,2,Masculino,57,3,1,Técnico de Laboratório,2,Divorciado,2766,8952,8,Sim,Não,22,4,2,80,3,7,6,2,5,3,0,4
926,55,Não,Viaja raramente,478,Pesquisa e Desenvolvimento,2,3,Ciências Médicas,1,1770,3,Masculino,60,2,5,Diretor de pesquisa,1,Casado,19038,19805,8,Sim,Não,12,3,2,80,3,34,2,3,1,0,0,0
927,33,Não,Não Viaja,775,Pesquisa e Desenvolvimento,4,3,EnsiNão técnico,1,1771,4,Masculino,90,3,2,Pesquisador cientista,2,Divorciado,3055,6194,5,Sim,Não,15,3,4,80,2,11,2,2,9,8,1,7
928,41,Não,Viaja raramente,548,Pesquisa e Desenvolvimento,9,4,Ciências Humanas,1,1772,3,Masculino,94,3,1,Técnico de Laboratório,1,Divorciado,2289,20520,1,Sim,Não,20,4,2,80,2,5,2,3,5,3,0,4
929,34,Não,Não Viaja,1375,Vendas,10,3,Ciências Humanas,1,1774,4,Masculino,87,3,2,Executivo de vendas,3,Divorciado,4001,12313,1,Sim,Sim,14,3,3,80,1,15,3,3,15,14,0,7
930,53,Não,Não Viaja,661,Pesquisa e Desenvolvimento,1,4,Ciências Médicas,1,1775,1,Feminino,60,2,4,Diretor de manufatura,3,Casado,12965,22308,4,Sim,Sim,20,4,4,80,3,27,2,2,3,2,0,2
931,43,Não,Viaja raramente,244,Recursos HumaNãos,2,3,Ciências Humanas,1,1778,2,Masculino,97,3,1,Recursos HumaNãos,4,Solteiro,3539,5033,0,Sim,Não,13,3,2,80,0,10,5,3,9,7,1,8
932,34,Não,Viaja raramente,511,Vendas,3,2,Ciências Humanas,1,1779,4,Feminino,32,1,2,Executivo de vendas,4,Solteiro,6029,25353,5,Sim,Não,12,3,1,80,0,6,3,3,2,2,2,2
933,38,Não,Viaja raramente,1153,Pesquisa e Desenvolvimento,6,2,Outras,1,1782,4,Feminino,40,2,1,Técnico de Laboratório,3,Casado,3702,16376,1,Sim,Não,11,3,2,80,1,5,3,3,5,4,0,4
934,31,Não,Viaja raramente,196,Vendas,29,4,Marketing,1,1784,1,Feminino,91,2,2,Executivo de vendas,4,Casado,5468,13402,1,Sim,Não,14,3,1,80,2,13,3,3,12,7,5,7
935,51,Não,Viaja raramente,942,Pesquisa e Desenvolvimento,3,3,EnsiNão técnico,1,1786,1,Feminino,53,3,3,Gerente,3,Casado,13116,22984,2,Sim,Não,11,3,4,80,0,15,2,3,2,2,2,2
936,37,Não,Viaja raramente,589,Vendas,9,2,Marketing,1,1787,2,Masculino,46,2,2,Executivo de vendas,2,Casado,4189,8800,1,Sim,Não,14,3,1,80,2,5,2,3,5,2,0,3
937,46,Não,Viaja raramente,734,Pesquisa e Desenvolvimento,2,4,Ciências Médicas,1,1789,3,Masculino,46,3,5,Diretor de pesquisa,4,Divorciado,19328,14218,7,Sim,Sim,17,3,3,80,1,24,3,3,2,1,2,2
938,36,Não,Viaja raramente,1383,Pesquisa e Desenvolvimento,10,3,Ciências Humanas,1,1790,4,Masculino,90,3,3,Reprentante de saúde,1,Casado,8321,25949,7,Sim,Sim,13,3,4,80,1,15,1,3,12,8,5,7
939,44,Sim,Viaja frequentemente,429,Pesquisa e Desenvolvimento,1,2,Ciências Médicas,1,1792,3,Masculino,99,3,1,Pesquisador cientista,2,Divorciado,2342,11092,1,Sim,Sim,12,3,3,80,3,6,2,2,5,3,2,3
940,37,Não,Viaja raramente,1239,Recursos HumaNãos,8,2,Outras,1,1794,3,Masculino,89,3,2,Recursos HumaNãos,2,Divorciado,4071,12832,2,Sim,Não,13,3,3,80,0,19,4,2,10,0,4,7
941,35,Sim,Viaja raramente,303,Vendas,27,3,Ciências Humanas,1,1797,3,Masculino,84,3,2,Executivo de vendas,4,Solteiro,5813,13492,1,Sim,Sim,18,3,4,80,0,10,2,3,10,7,7,7
